entity_id,state,last_changed
sensor.wohntemp,20.759935108666664,2023-01-02T13:00:00.000Z
sensor.wohntemp,20.513938618833333,2023-01-02T14:00:00.000Z
sensor.wohntemp,20.299690287055554,2023-01-02T15:00:00.000Z
sensor.wohntemp,20.490676195583333,2023-01-02T16:00:00.000Z
sensor.wohntemp,21.872555287933334,2023-01-02T17:00:00.000Z
sensor.wohntemp,22.689185180166664,2023-01-02T18:00:00.000Z
sensor.wohntemp,21.830605622566665,2023-01-02T19:00:00.000Z
sensor.wohntemp,22.136394266250004,2023-01-02T20:00:00.000Z
sensor.wohntemp,22.147956434416667,2023-01-02T21:00:00.000Z
sensor.wohntemp,21.928747353555554,2023-01-02T22:00:00.000Z
sensor.wohntemp,21.70187158027778,2023-01-02T23:00:00.000Z
sensor.wohntemp,21.714739063222225,2023-01-03T00:00:00.000Z
sensor.wohntemp,21.326708952077777,2023-01-03T01:00:00.000Z
sensor.wohntemp,20.849376758833333,2023-01-03T02:00:00.000Z
sensor.wohntemp,20.707790613555552,2023-01-03T03:00:00.000Z
sensor.wohntemp,20.598633453027777,2023-01-03T04:00:00.000Z
sensor.wohntemp,20.541209501305556,2023-01-03T05:00:00.000Z
sensor.wohntemp,20.466129256222224,2023-01-03T06:00:00.000Z
sensor.wohntemp,20.416780813027778,2023-01-03T07:00:00.000Z
sensor.wohntemp,19.969956127141668,2023-01-03T08:00:00.000Z
sensor.wohntemp,19.845518490055554,2023-01-03T09:00:00.000Z
sensor.wohntemp,20.346743294972224,2023-01-03T10:00:00.000Z
sensor.wohntemp,19.2454225681,2023-01-03T11:00:00.000Z
sensor.wohntemp,19.984813556499997,2023-01-03T12:00:00.000Z
sensor.wohntemp,20.273975882749998,2023-01-03T13:00:00.000Z
sensor.wohntemp,21.174834528555554,2023-01-03T14:00:00.000Z
sensor.wohntemp,20.92643012466667,2023-01-03T15:00:00.000Z
sensor.wohntemp,20.596581149333336,2023-01-03T16:00:00.000Z
sensor.wohntemp,20.563141694388886,2023-01-03T17:00:00.000Z
sensor.wohntemp,20.847794032444444,2023-01-03T18:00:00.000Z
sensor.wohntemp,20.861882432805555,2023-01-03T19:00:00.000Z
sensor.wohntemp,21.87311746941667,2023-01-03T20:00:00.000Z
sensor.wohntemp,22.870231471861107,2023-01-03T21:00:00.000Z
sensor.wohntemp,21.89022640386389,2023-01-03T22:00:00.000Z
sensor.wohntemp,21.246894181388893,2023-01-03T23:00:00.000Z
sensor.wohntemp,20.808897924194444,2023-01-04T00:00:00.000Z
sensor.wohntemp,20.60506613261111,2023-01-04T01:00:00.000Z
sensor.wohntemp,20.404537029519442,2023-01-04T02:00:00.000Z
sensor.wohntemp,20.307391399194444,2023-01-04T03:00:00.000Z
sensor.wohntemp,20.21171473413889,2023-01-04T04:00:00.000Z
sensor.wohntemp,20.13243912919445,2023-01-04T05:00:00.000Z
sensor.wohntemp,20.06475734127778,2023-01-04T06:00:00.000Z
sensor.wohntemp,20.041285418000005,2023-01-04T07:00:00.000Z
sensor.wohntemp,19.94674743704167,2023-01-04T08:00:00.000Z
sensor.wohntemp,20.318160234611113,2023-01-04T09:00:00.000Z
sensor.wohntemp,20.14892349357778,2023-01-04T10:00:00.000Z
sensor.wohntemp,20.010956425388894,2023-01-04T11:00:00.000Z
sensor.wohntemp,19.931925963083334,2023-01-04T12:00:00.000Z
sensor.wohntemp,19.907510860277778,2023-01-04T13:00:00.000Z
sensor.wohntemp,19.865364287638887,2023-01-04T14:00:00.000Z
sensor.wohntemp,19.844158216555556,2023-01-04T15:00:00.000Z
sensor.wohntemp,19.778280986916666,2023-01-04T16:00:00.000Z
sensor.wohntemp,19.76024376822222,2023-01-04T17:00:00.000Z
sensor.wohntemp,19.758071629083336,2023-01-04T18:00:00.000Z
sensor.wohntemp,19.753294765944442,2023-01-04T19:00:00.000Z
sensor.wohntemp,20.647194664983335,2023-01-04T20:00:00.000Z
sensor.wohntemp,22.067683292555557,2023-01-04T21:00:00.000Z
sensor.wohntemp,21.607693847700002,2023-01-04T22:00:00.000Z
sensor.wohntemp,21.094653997305553,2023-01-04T23:00:00.000Z
sensor.wohntemp,20.900208315944443,2023-01-05T00:00:00.000Z
sensor.wohntemp,20.213390135430554,2023-01-05T01:00:00.000Z
sensor.wohntemp,19.950169420944444,2023-01-05T02:00:00.000Z
sensor.wohntemp,19.84046223575,2023-01-05T03:00:00.000Z
sensor.wohntemp,19.762911477861106,2023-01-05T04:00:00.000Z
sensor.wohntemp,19.75160293283334,2023-01-05T05:00:00.000Z
sensor.wohntemp,19.690677332444444,2023-01-05T06:00:00.000Z
sensor.wohntemp,19.66100783786111,2023-01-05T07:00:00.000Z
sensor.wohntemp,19.652419048694444,2023-01-05T08:00:00.000Z
sensor.wohntemp,19.672666182027772,2023-01-05T09:00:00.000Z
sensor.wohntemp,20.123449381111108,2023-01-05T10:00:00.000Z
sensor.wohntemp,20.501278276611114,2023-01-05T11:00:00.000Z
sensor.wohntemp,20.582852650083336,2023-01-05T12:00:00.000Z
sensor.wohntemp,20.35016334125556,2023-01-05T13:00:00.000Z
sensor.wohntemp,21.2639833365,2023-01-05T14:00:00.000Z
sensor.wohntemp,20.65515673952778,2023-01-05T15:00:00.000Z
sensor.wohntemp,20.70100246936111,2023-01-05T16:00:00.000Z
sensor.wohntemp,20.83695210089167,2023-01-05T17:00:00.000Z
sensor.wohntemp,21.068086159891667,2023-01-05T18:00:00.000Z
sensor.wohntemp,22.101021179200004,2023-01-05T19:00:00.000Z
sensor.wohntemp,22.440222329444442,2023-01-05T20:00:00.000Z
sensor.wohntemp,22.60806180662222,2023-01-05T21:00:00.000Z
sensor.wohntemp,23.266905280497223,2023-01-05T22:00:00.000Z
sensor.wohntemp,23.61836472175,2023-01-05T23:00:00.000Z
sensor.wohntemp,23.370052256888894,2023-01-06T00:00:00.000Z
sensor.wohntemp,22.917489354138883,2023-01-06T01:00:00.000Z
sensor.wohntemp,22.89674719327778,2023-01-06T02:00:00.000Z
sensor.wohntemp,22.91461838277778,2023-01-06T03:00:00.000Z
sensor.wohntemp,22.93981147263889,2023-01-06T04:00:00.000Z
sensor.wohntemp,22.992056996583333,2023-01-06T05:00:00.000Z
sensor.wohntemp,23.081061311888888,2023-01-06T06:00:00.000Z
sensor.wohntemp,23.07784356286111,2023-01-06T07:00:00.000Z
sensor.wohntemp,22.872337827250004,2023-01-06T08:00:00.000Z
sensor.wohntemp,22.298069536797218,2023-01-06T09:00:00.000Z
sensor.wohntemp,22.768614223777785,2023-01-06T10:00:00.000Z
sensor.wohntemp,22.968296056361112,2023-01-06T11:00:00.000Z
sensor.wohntemp,22.62676345008333,2023-01-06T12:00:00.000Z
sensor.wohntemp,22.278637800138885,2023-01-06T13:00:00.000Z
sensor.wohntemp,22.28103471302778,2023-01-06T14:00:00.000Z
sensor.wohntemp,22.094742250861106,2023-01-06T15:00:00.000Z
sensor.wohntemp,21.646658276500002,2023-01-06T16:00:00.000Z
sensor.wohntemp,21.850186669666666,2023-01-06T17:00:00.000Z
sensor.wohntemp,21.25983897794444,2023-01-06T18:00:00.000Z
sensor.wohntemp,20.801533981166667,2023-01-06T19:00:00.000Z
sensor.wohntemp,20.642978820944446,2023-01-06T20:00:00.000Z
sensor.wohntemp,20.551915216583332,2023-01-06T21:00:00.000Z
sensor.wohntemp,20.571796091333336,2023-01-06T22:00:00.000Z
sensor.wohntemp,20.56407615266667,2023-01-06T23:00:00.000Z
sensor.wohntemp,20.478329965999997,2023-01-07T00:00:00.000Z
sensor.wohntemp,20.40097892425,2023-01-07T01:00:00.000Z
sensor.wohntemp,20.659622544805554,2023-01-07T02:00:00.000Z
sensor.wohntemp,20.44930074352778,2023-01-07T03:00:00.000Z
sensor.wohntemp,20.254384626222222,2023-01-07T04:00:00.000Z
sensor.wohntemp,20.188738398666665,2023-01-07T05:00:00.000Z
sensor.wohntemp,20.11308433588889,2023-01-07T06:00:00.000Z
sensor.wohntemp,20.08867283075,2023-01-07T07:00:00.000Z
sensor.wohntemp,20.043275079888893,2023-01-07T08:00:00.000Z
sensor.wohntemp,20.314913513916668,2023-01-07T09:00:00.000Z
sensor.wohntemp,21.49977090325,2023-01-07T10:00:00.000Z
sensor.wohntemp,22.19591541152778,2023-01-07T11:00:00.000Z
sensor.wohntemp,21.63974120861111,2023-01-07T12:00:00.000Z
sensor.wohntemp,21.685554976638883,2023-01-07T13:00:00.000Z
sensor.wohntemp,21.59127455877778,2023-01-07T14:00:00.000Z
sensor.wohntemp,21.641878505027776,2023-01-07T15:00:00.000Z
sensor.wohntemp,22.002389768333334,2023-01-07T16:00:00.000Z
sensor.wohntemp,22.574847034361113,2023-01-07T17:00:00.000Z
sensor.wohntemp,22.199186624333333,2023-01-07T18:00:00.000Z
sensor.wohntemp,22.77207296430556,2023-01-07T19:00:00.000Z
sensor.wohntemp,23.161829160388887,2023-01-07T20:00:00.000Z
sensor.wohntemp,23.173725864055555,2023-01-07T21:00:00.000Z
sensor.wohntemp,21.898193116749997,2023-01-07T22:00:00.000Z
sensor.wohntemp,21.566800478444446,2023-01-07T23:00:00.000Z
sensor.wohntemp,21.977564051527775,2023-01-08T00:00:00.000Z
sensor.wohntemp,21.404098462277783,2023-01-08T01:00:00.000Z
sensor.wohntemp,21.13593019944444,2023-01-08T02:00:00.000Z
sensor.wohntemp,20.988284093527778,2023-01-08T03:00:00.000Z
sensor.wohntemp,20.90117097227778,2023-01-08T04:00:00.000Z
sensor.wohntemp,20.826093625194446,2023-01-08T05:00:00.000Z
sensor.wohntemp,20.80563433041667,2023-01-08T06:00:00.000Z
sensor.wohntemp,20.80021013280556,2023-01-08T07:00:00.000Z
sensor.wohntemp,20.427325339277775,2023-01-08T08:00:00.000Z
sensor.wohntemp,20.987691975666667,2023-01-08T09:00:00.000Z
sensor.wohntemp,20.780374860833337,2023-01-08T10:00:00.000Z
sensor.wohntemp,21.19509021144444,2023-01-08T11:00:00.000Z
sensor.wohntemp,22.618622709305555,2023-01-08T12:00:00.000Z
sensor.wohntemp,22.733394382,2023-01-08T13:00:00.000Z
sensor.wohntemp,21.93921239327778,2023-01-08T14:00:00.000Z
sensor.wohntemp,21.249173790249994,2023-01-08T15:00:00.000Z
sensor.wohntemp,21.005784510694447,2023-01-08T16:00:00.000Z
sensor.wohntemp,20.323084991805555,2023-01-08T17:00:00.000Z
sensor.wohntemp,20.732309065166664,2023-01-08T18:00:00.000Z
sensor.wohntemp,21.6631761695,2023-01-08T19:00:00.000Z
sensor.wohntemp,22.70804704777778,2023-01-08T20:00:00.000Z
sensor.wohntemp,23.037332509333336,2023-01-08T21:00:00.000Z
sensor.wohntemp,21.061531059388887,2023-01-08T22:00:00.000Z
sensor.wohntemp,20.928998071833334,2023-01-08T23:00:00.000Z
sensor.wohntemp,20.762652608111107,2023-01-09T00:00:00.000Z
sensor.wohntemp,20.611486221805556,2023-01-09T01:00:00.000Z
sensor.wohntemp,20.265994406777775,2023-01-09T02:00:00.000Z
sensor.wohntemp,20.196811423694445,2023-01-09T03:00:00.000Z
sensor.wohntemp,20.118420199555555,2023-01-09T04:00:00.000Z
sensor.wohntemp,19.487845936916667,2023-01-09T05:00:00.000Z
sensor.wohntemp,21.118816313666667,2023-01-09T06:00:00.000Z
sensor.wohntemp,20.991744109444447,2023-01-09T07:00:00.000Z
sensor.wohntemp,20.62554332808334,2023-01-09T08:00:00.000Z
sensor.wohntemp,20.458512834972215,2023-01-09T09:00:00.000Z
sensor.wohntemp,20.34485111044445,2023-01-09T10:00:00.000Z
sensor.wohntemp,20.28033521002778,2023-01-09T11:00:00.000Z
sensor.wohntemp,20.103762043055553,2023-01-09T12:00:00.000Z
sensor.wohntemp,20.10015849763889,2023-01-09T13:00:00.000Z
sensor.wohntemp,20.00481379297222,2023-01-09T14:00:00.000Z
sensor.wohntemp,19.59761285605556,2023-01-09T15:00:00.000Z
sensor.wohntemp,20.928751574305554,2023-01-09T16:00:00.000Z
sensor.wohntemp,21.334505311055555,2023-01-09T17:00:00.000Z
sensor.wohntemp,21.958681629666668,2023-01-09T18:00:00.000Z
sensor.wohntemp,22.42829577236111,2023-01-09T19:00:00.000Z
sensor.wohntemp,22.68517594030555,2023-01-09T20:00:00.000Z
sensor.wohntemp,22.881392718361113,2023-01-09T21:00:00.000Z
sensor.wohntemp,20.705498164999998,2023-01-09T22:00:00.000Z
sensor.wohntemp,20.81760517891667,2023-01-09T23:00:00.000Z
sensor.wohntemp,20.67466925011111,2023-01-10T00:00:00.000Z
sensor.wohntemp,20.484431107055556,2023-01-10T01:00:00.000Z
sensor.wohntemp,20.330938837722226,2023-01-10T02:00:00.000Z
sensor.wohntemp,20.210978041138887,2023-01-10T03:00:00.000Z
sensor.wohntemp,20.09814740338889,2023-01-10T04:00:00.000Z
sensor.wohntemp,20.02099496488889,2023-01-10T05:00:00.000Z
sensor.wohntemp,19.957945927833332,2023-01-10T06:00:00.000Z
sensor.wohntemp,19.0023819495,2023-01-10T07:00:00.000Z
sensor.wohntemp,19.463450677305556,2023-01-10T08:00:00.000Z
sensor.wohntemp,19.378742983888888,2023-01-10T09:00:00.000Z
sensor.wohntemp,18.111491387888886,2023-01-10T10:00:00.000Z
sensor.wohntemp,19.900642668388894,2023-01-10T11:00:00.000Z
sensor.wohntemp,20.99028882777778,2023-01-10T12:00:00.000Z
sensor.wohntemp,21.553600913583328,2023-01-10T13:00:00.000Z
sensor.wohntemp,21.81758406547222,2023-01-10T14:00:00.000Z
sensor.wohntemp,21.708634851750002,2023-01-10T15:00:00.000Z
sensor.wohntemp,21.657207121416665,2023-01-10T16:00:00.000Z
sensor.wohntemp,22.088427925416667,2023-01-10T17:00:00.000Z
sensor.wohntemp,22.19926102880555,2023-01-10T18:00:00.000Z
sensor.wohntemp,22.189106025138887,2023-01-10T19:00:00.000Z
sensor.wohntemp,22.91867730788889,2023-01-10T20:00:00.000Z
sensor.wohntemp,22.93199036297222,2023-01-10T21:00:00.000Z
sensor.wohntemp,21.632472301333333,2023-01-10T22:00:00.000Z
sensor.wohntemp,21.074128894111116,2023-01-10T23:00:00.000Z
sensor.wohntemp,20.892710744194446,2023-01-11T00:00:00.000Z
sensor.wohntemp,20.696895937444445,2023-01-11T01:00:00.000Z
sensor.wohntemp,20.514155340777776,2023-01-11T02:00:00.000Z
sensor.wohntemp,20.331472801194444,2023-01-11T03:00:00.000Z
sensor.wohntemp,20.2014137175,2023-01-11T04:00:00.000Z
sensor.wohntemp,20.107514881166665,2023-01-11T05:00:00.000Z
sensor.wohntemp,20.00880981669444,2023-01-11T06:00:00.000Z
sensor.wohntemp,19.929037441833334,2023-01-11T07:00:00.000Z
sensor.wohntemp,19.728442963027778,2023-01-11T08:00:00.000Z
sensor.wohntemp,19.782253973027778,2023-01-11T09:00:00.000Z
sensor.wohntemp,22.54952787011111,2023-01-11T10:00:00.000Z
sensor.wohntemp,22.735289820250003,2023-01-11T11:00:00.000Z
sensor.wohntemp,22.910291081527777,2023-01-11T12:00:00.000Z
sensor.wohntemp,22.801760233472223,2023-01-11T13:00:00.000Z
sensor.wohntemp,22.993551747500003,2023-01-11T14:00:00.000Z
sensor.wohntemp,22.90375185266667,2023-01-11T15:00:00.000Z
sensor.wohntemp,22.592880935583334,2023-01-11T16:00:00.000Z
sensor.wohntemp,20.72294909772222,2023-01-11T17:00:00.000Z
sensor.wohntemp,20.369218963694447,2023-01-11T18:00:00.000Z
sensor.wohntemp,21.33121438097222,2023-01-11T19:00:00.000Z
sensor.wohntemp,21.50408628680555,2023-01-11T20:00:00.000Z
sensor.wohntemp,20.675693521277775,2023-01-11T21:00:00.000Z
sensor.wohntemp,20.129684124749996,2023-01-11T22:00:00.000Z
sensor.wohntemp,20.17343229097222,2023-01-11T23:00:00.000Z
sensor.wohntemp,20.103762452777776,2023-01-12T00:00:00.000Z
sensor.wohntemp,19.876195520583337,2023-01-12T01:00:00.000Z
sensor.wohntemp,19.794728455750004,2023-01-12T02:00:00.000Z
sensor.wohntemp,19.800000000000004,2023-01-12T03:00:00.000Z
sensor.wohntemp,19.75459605297222,2023-01-12T04:00:00.000Z
sensor.wohntemp,19.697015284722223,2023-01-12T05:00:00.000Z
sensor.wohntemp,19.637142413861113,2023-01-12T06:00:00.000Z
sensor.wohntemp,17.076804838416663,2023-01-12T07:00:00.000Z
sensor.wohntemp,18.207821461861116,2023-01-12T08:00:00.000Z
sensor.wohntemp,19.3783858915,2023-01-12T09:00:00.000Z
sensor.wohntemp,19.831462977277777,2023-01-12T10:00:00.000Z
sensor.wohntemp,20.104079657138893,2023-01-12T11:00:00.000Z
sensor.wohntemp,21.56413784725,2023-01-12T12:00:00.000Z
sensor.wohntemp,21.94924575263889,2023-01-12T13:00:00.000Z
sensor.wohntemp,21.72367842272222,2023-01-12T14:00:00.000Z
sensor.wohntemp,21.23213640216667,2023-01-12T15:00:00.000Z
sensor.wohntemp,20.810407221777776,2023-01-12T16:00:00.000Z
sensor.wohntemp,20.962672316027778,2023-01-12T17:00:00.000Z
sensor.wohntemp,21.27750405391667,2023-01-12T18:00:00.000Z
sensor.wohntemp,21.366304409638886,2023-01-12T19:00:00.000Z
sensor.wohntemp,22.457644342944445,2023-01-12T20:00:00.000Z
sensor.wohntemp,22.981780595666663,2023-01-12T21:00:00.000Z
sensor.wohntemp,22.895763557388886,2023-01-12T22:00:00.000Z
sensor.wohntemp,22.255341363138886,2023-01-12T23:00:00.000Z
sensor.wohntemp,21.750986794444444,2023-01-13T00:00:00.000Z
sensor.wohntemp,21.173480691416664,2023-01-13T01:00:00.000Z
sensor.wohntemp,20.99054404511111,2023-01-13T02:00:00.000Z
sensor.wohntemp,20.931968736388885,2023-01-13T03:00:00.000Z
sensor.wohntemp,20.905587962861116,2023-01-13T04:00:00.000Z
sensor.wohntemp,20.899629403083335,2023-01-13T05:00:00.000Z
sensor.wohntemp,20.856789569055554,2023-01-13T06:00:00.000Z
sensor.wohntemp,20.800056661138893,2023-01-13T07:00:00.000Z
sensor.wohntemp,19.030506232083336,2023-01-13T08:00:00.000Z
sensor.wohntemp,20.51907407486111,2023-01-13T09:00:00.000Z
sensor.wohntemp,20.938351814472224,2023-01-13T10:00:00.000Z
sensor.wohntemp,20.82057606491667,2023-01-13T11:00:00.000Z
sensor.wohntemp,20.085362894944442,2023-01-13T12:00:00.000Z
sensor.wohntemp,20.36635316447222,2023-01-13T13:00:00.000Z
sensor.wohntemp,21.81563839644444,2023-01-13T14:00:00.000Z
sensor.wohntemp,21.927261869416668,2023-01-13T15:00:00.000Z
sensor.wohntemp,21.623111069972225,2023-01-13T16:00:00.000Z
sensor.wohntemp,21.478869124416665,2023-01-13T17:00:00.000Z
sensor.wohntemp,22.031061815277777,2023-01-13T18:00:00.000Z
sensor.wohntemp,22.58024506688889,2023-01-13T19:00:00.000Z
sensor.wohntemp,22.928352503916667,2023-01-13T20:00:00.000Z
sensor.wohntemp,23.18506579222222,2023-01-13T21:00:00.000Z
sensor.wohntemp,23.27346081733334,2023-01-13T22:00:00.000Z
sensor.wohntemp,22.987761511444447,2023-01-13T23:00:00.000Z
sensor.wohntemp,22.938596615472225,2023-01-14T00:00:00.000Z
sensor.wohntemp,22.152804575666664,2023-01-14T01:00:00.000Z
sensor.wohntemp,21.947736660444445,2023-01-14T02:00:00.000Z
sensor.wohntemp,21.893391409638884,2023-01-14T03:00:00.000Z
sensor.wohntemp,21.862938301138893,2023-01-14T04:00:00.000Z
sensor.wohntemp,21.857937535277774,2023-01-14T05:00:00.000Z
sensor.wohntemp,21.891484058999996,2023-01-14T06:00:00.000Z
sensor.wohntemp,21.909838342138887,2023-01-14T07:00:00.000Z
sensor.wohntemp,22.122567893611116,2023-01-14T08:00:00.000Z
sensor.wohntemp,22.62349190908333,2023-01-14T09:00:00.000Z
sensor.wohntemp,23.107356278694443,2023-01-14T10:00:00.000Z
sensor.wohntemp,23.385733296833333,2023-01-14T11:00:00.000Z
sensor.wohntemp,22.333718731444446,2023-01-14T12:00:00.000Z
sensor.wohntemp,21.747120122861116,2023-01-14T13:00:00.000Z
sensor.wohntemp,20.521244165555558,2023-01-14T14:00:00.000Z
sensor.wohntemp,21.72577029391667,2023-01-14T15:00:00.000Z
sensor.wohntemp,21.59696808961111,2023-01-14T16:00:00.000Z
sensor.wohntemp,21.28812351197222,2023-01-14T17:00:00.000Z
sensor.wohntemp,21.33473337138889,2023-01-14T18:00:00.000Z
sensor.wohntemp,22.051456820277775,2023-01-14T19:00:00.000Z
sensor.wohntemp,21.757816091166664,2023-01-14T20:00:00.000Z
sensor.wohntemp,21.610316263444442,2023-01-14T21:00:00.000Z
sensor.wohntemp,22.814895516055557,2023-01-14T22:00:00.000Z
sensor.wohntemp,22.310033221750004,2023-01-14T23:00:00.000Z
sensor.wohntemp,21.790687701555555,2023-01-15T00:00:00.000Z
sensor.wohntemp,21.759359369583336,2023-01-15T01:00:00.000Z
sensor.wohntemp,21.172868755388887,2023-01-15T02:00:00.000Z
sensor.wohntemp,20.894967049,2023-01-15T03:00:00.000Z
sensor.wohntemp,20.763251082222222,2023-01-15T04:00:00.000Z
sensor.wohntemp,20.66850234413889,2023-01-15T05:00:00.000Z
sensor.wohntemp,20.56257490688889,2023-01-15T06:00:00.000Z
sensor.wohntemp,20.493328718694446,2023-01-15T07:00:00.000Z
sensor.wohntemp,20.44291797544444,2023-01-15T08:00:00.000Z
sensor.wohntemp,20.367187211666664,2023-01-15T09:00:00.000Z
sensor.wohntemp,20.099347779305553,2023-01-15T10:00:00.000Z
sensor.wohntemp,20.64319502663889,2023-01-15T11:00:00.000Z
sensor.wohntemp,21.15525833080556,2023-01-15T12:00:00.000Z
sensor.wohntemp,20.65746295163889,2023-01-15T13:00:00.000Z
sensor.wohntemp,20.31112330805556,2023-01-15T14:00:00.000Z
sensor.wohntemp,20.535385017722223,2023-01-15T15:00:00.000Z
sensor.wohntemp,20.889520944,2023-01-15T16:00:00.000Z
sensor.wohntemp,20.7967203555,2023-01-15T17:00:00.000Z
sensor.wohntemp,20.98787057513889,2023-01-15T18:00:00.000Z
sensor.wohntemp,21.096032014027777,2023-01-15T19:00:00.000Z
sensor.wohntemp,21.51837285052778,2023-01-15T20:00:00.000Z
sensor.wohntemp,21.677308411722223,2023-01-15T21:00:00.000Z
sensor.wohntemp,21.37969747675,2023-01-15T22:00:00.000Z
sensor.wohntemp,21.042754840972226,2023-01-15T23:00:00.000Z
sensor.wohntemp,20.46370202541667,2023-01-16T00:00:00.000Z
sensor.wohntemp,20.18848463411111,2023-01-16T01:00:00.000Z
sensor.wohntemp,20.053080763388888,2023-01-16T02:00:00.000Z
sensor.wohntemp,19.990506921694443,2023-01-16T03:00:00.000Z
